% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
35633 +3.728671218e+02 +3.728671218e+02 +1.057077122e+03 +1.057077122e+03 -2.3595e+00 +7.6245e-01 -3.1683e+00 +2.6247e+00 -1.7081e-01 +1.6353e+00 -3.7212e+00 +4.4597e+00 +2.8257e+00 +2.7130e+00 -3.0878e+00 -8.7920e-02 -6.5041e-01 +2.1419e+00 +1.2359e+00 +9.4783e-01 -1.2443e+00 +1.0286e+00 -6.3531e-02 +1.8408e+00
190763 +3.104305360e+02 +3.104305360e+02 +9.946405360e+02 +9.946405360e+02 -3.8967e+00 +1.6005e+00 -1.6201e+00 +2.8263e+00 +1.6423e+00 +1.3880e+00 -4.0041e+00 +1.3710e+00 +4.5453e+00 +1.6796e+00 -3.8132e+00 -2.4881e+00 -4.0864e+00 -1.1450e+00 +2.2104e+00 +7.8738e-01 -1.1728e+00 +4.3401e+00 +1.3253e+00 +3.9486e+00
362648 +3.003019339e+02 +3.003019339e+02 +9.845119339e+02 +9.845119339e+02 -3.0884e+00 +3.2030e-01 -1.7209e+00 +2.2216e+00 +3.5309e+00 +2.5797e+00 -1.8982e+00 +1.2394e+00 +2.6818e+00 +1.6718e+00 -2.0809e+00 -1.0440e+00 -4.6393e+00 +1.9630e+00 +2.5963e+00 -4.5130e-01 +1.4202e+00 +3.1091e+00 +2.4403e+00 +2.8257e+00
17651455 +2.554412931e+02 +2.554412931e+02 +9.396512931e+02 +9.396512931e+02 -4.5448e+00 +9.3614e-01 -9.7643e-02 +1.9155e+00 +2.5323e+00 +3.8876e+00 +4.4349e-01 +1.4772e+00 +4.6806e+00 +4.9811e+00 -2.7829e+00 -2.8792e+00 -4.8240e+00 +8.7593e-01 +4.4760e+00 +2.7485e-01 +9.8748e-01 +2.1505e+00 +2.2044e+00 +2.4413e+00
136283602 +2.398871679e+02 +2.398871679e+02 +9.240971679e+02 +9.240971679e+02 -3.6974e+00 -7.2780e-01 -3.0155e+00 +2.6385e+00 +1.5702e+00 +3.1868e+00 -3.2667e-01 +3.2586e+00 +4.7884e+00 +4.5632e+00 -4.4648e+00 -2.3013e+00 -3.0824e+00 +3.7613e+00 +9.0394e-01 +4.6870e+00 -1.3323e+00 +3.3323e-01 -3.7283e-01 +3.6240e+00
% function evaluation | noise-free fitness - Fopt (1.808000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.410902666e+03 +1.410902666e+03 +1.428982666e+03 +1.428982666e+03 -2.5139e+00 -4.7529e+00 +4.0336e+00 +2.9255e-01 -4.1801e-01 -4.2889e+00 +1.3445e-01 -1.8640e+00 +4.3460e+00 -3.5444e+00 -2.8740e-01 -1.9308e+00 +2.1274e-01 -4.9997e+00 -3.6711e-01 +2.7061e-01 -2.6267e+00 -1.6433e+00 -2.4425e+00 +2.6054e-01
6 +8.380045817e+02 +8.380045817e+02 +8.560845817e+02 +8.560845817e+02 +4.4147e+00 +4.8747e+00 -1.9853e+00 +3.3674e+00 +1.1355e+00 -2.2252e-01 +2.0335e+00 -1.7233e+00 -4.9426e-01 -5.5037e-01 +1.2399e+00 +1.3995e+00 -2.9834e+00 +2.9759e-01 +2.5691e+00 +1.8213e+00 -2.1506e+00 +5.4417e-01 -1.1647e+00 +1.6851e+00
8 +8.169006847e+02 +8.169006847e+02 +8.349806847e+02 +8.349806847e+02 -3.2988e+00 +3.9391e+00 +4.1536e+00 +3.3520e+00 -4.0626e+00 -9.0730e-01 -2.8164e-01 -4.8708e+00 +1.3848e+00 +4.2947e+00 +3.0890e+00 +1.5808e+00 +1.3876e-01 +1.5984e+00 +3.6882e+00 -2.6858e+00 -8.2471e-01 -2.1062e+00 -2.1303e+00 +1.0791e+00
47 +7.317525525e+02 +7.317525525e+02 +7.498325525e+02 +7.498325525e+02 -8.9311e-01 +2.8812e+00 +1.8759e+00 -3.3248e+00 -3.3035e+00 -2.6557e+00 +3.1954e+00 -9.9354e-02 +8.9493e-01 +3.2627e+00 -1.2152e+00 +3.0634e+00 +3.6999e+00 -1.1618e-01 +4.7090e+00 -3.3563e+00 -4.2318e+00 -1.5081e-01 -4.2798e+00 -5.8273e-01
67 +5.857765306e+02 +5.857765306e+02 +6.038565306e+02 +6.038565306e+02 -2.4440e+00 -3.0956e-02 +4.6499e+00 -1.7113e+00 +2.7419e-01 +1.8575e-01 -4.9803e+00 -2.3728e+00 +1.8726e+00 +1.9074e-01 -1.3280e-01 -2.6614e+00 -5.4068e-01 +9.6465e-01 +1.5351e+00 -5.6066e-02 -4.6632e+00 -3.2956e+00 -2.8534e+00 -3.9185e+00
3363 +5.244951789e+02 +5.244951789e+02 +5.425751789e+02 +5.425751789e+02 +5.2236e-02 +1.5243e+00 +4.6384e+00 +2.5963e+00 +3.9517e+00 -2.0804e+00 -1.6897e+00 -3.5754e-01 -3.6331e+00 +3.7583e+00 -1.2005e+00 -4.2399e+00 -3.7983e+00 -1.2746e+00 +2.3804e+00 +1.0164e+00 -1.7229e-01 +8.7725e-01 -2.7450e-01 +6.0576e-01
9087 +4.230319108e+02 +4.230319108e+02 +4.411119108e+02 +4.411119108e+02 +2.2341e+00 +2.1998e+00 -5.6243e-03 -1.0873e+00 -1.2150e+00 -6.1472e-01 +1.3878e+00 +7.1004e-01 -3.7465e-01 +3.5180e+00 +1.9330e+00 -1.0853e+00 -8.6128e-01 -3.6075e+00 +3.4253e+00 -1.7567e+00 -4.0062e+00 -1.1023e+00 -4.1472e+00 +7.0134e-02
42619 +3.553068151e+02 +3.553068151e+02 +3.733868151e+02 +3.733868151e+02 -1.7327e+00 +3.2757e+00 +2.9032e+00 +1.7115e+00 -8.3028e-01 -4.1404e-01 +7.1950e-01 +3.8409e+00 +2.5143e+00 +5.7199e-01 +2.3951e+00 -1.3020e+00 -1.6264e+00 +7.0626e-01 +4.2084e+00 -3.6351e+00 -8.6291e-01 +7.0434e-01 -1.8510e-01 +1.0330e+00
145250 +3.406375976e+02 +3.406375976e+02 +3.587175976e+02 +3.587175976e+02 +2.5736e+00 +3.4807e+00 +3.0746e+00 +6.0994e-01 -1.9242e+00 -3.9476e+00 +3.2209e+00 +2.7335e+00 +3.1369e-01 +7.4746e-02 +2.6626e+00 -2.3850e+00 -3.7669e+00 -1.6619e+00 +3.5197e+00 -1.3582e+00 -4.7112e+00 -4.5596e+00 -3.7160e+00 -1.5639e+00
873874 +3.196324818e+02 +3.196324818e+02 +3.377124818e+02 +3.377124818e+02 -4.4075e+00 +2.0316e+00 +3.5592e+00 +1.0387e+00 +2.7628e+00 -3.3659e+00 -6.2424e-02 -7.0107e-01 +1.7453e+00 +3.0444e+00 +1.3733e+00 +8.7350e-01 -1.6459e-01 +1.7719e+00 -2.5598e-01 -1.0580e+00 -3.8674e+00 -1.8823e+00 -2.4597e+00 -1.1958e+00
5817356 +3.146773429e+02 +3.146773429e+02 +3.327573429e+02 +3.327573429e+02 +2.7523e+00 +2.3753e+00 +3.9377e+00 +8.0620e-01 -2.5312e+00 -4.2944e+00 -1.4147e+00 +2.3103e+00 +8.8088e-01 +2.6026e-01 +7.8289e-01 -2.7536e+00 -3.1107e+00 +1.9342e+00 +3.1413e+00 -8.3125e-01 -3.5121e-01 -9.6727e-01 -3.0650e+00 -9.7158e-01
8618124 +2.785712078e+02 +2.785712078e+02 +2.966512078e+02 +2.966512078e+02 +4.3174e-02 +9.1003e-01 +4.3570e+00 +5.1757e-01 -9.6692e-02 -3.1698e+00 -2.2117e+00 +3.1571e+00 -2.9248e-01 -1.1735e+00 +1.6391e+00 -1.1400e-01 -2.9420e+00 +5.7500e-01 +2.4941e+00 -1.9284e+00 -3.4547e+00 -1.9253e+00 -3.6735e+00 -3.4800e+00
20570372 +2.355693630e+02 +2.355693630e+02 +2.536493630e+02 +2.536493630e+02 -7.7709e-02 +3.0480e+00 +3.9379e+00 +2.3865e-01 -8.3030e-01 -3.8655e+00 -6.9113e-01 +2.9332e+00 +2.5706e+00 +5.6226e-01 +2.3988e+00 -1.9713e+00 -3.4405e+00 +1.9544e+00 +4.3330e+00 -3.4575e+00 -1.9306e+00 -2.1565e+00 -4.5697e+00 -3.5075e+00
188500985 +2.287077188e+02 +2.287077188e+02 +2.467877188e+02 +2.467877188e+02 +2.3659e+00 +8.9723e-01 +2.4443e+00 +1.8496e+00 -2.8063e-01 -3.1790e+00 +1.7641e-01 +3.4870e+00 -1.4097e+00 +4.1799e+00 +1.6745e+00 +6.5456e-01 -1.5347e+00 -4.3220e-01 +3.4681e+00 -2.3837e+00 -3.7573e+00 +1.1217e-01 -2.7674e+00 -3.2100e+00
% function evaluation | noise-free fitness - Fopt (-1.537900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.869979486e+03 +1.869979486e+03 +1.716189486e+03 +1.716189486e+03 +2.6303e+00 +4.7537e+00 +3.3020e-01 -1.5302e+00 -2.2258e+00 -2.2275e+00 -3.4657e+00 +2.7754e+00 -4.3094e+00 +1.7717e+00 +3.8408e+00 +3.0731e+00 +7.2491e-02 +2.0104e+00 +1.5814e+00 -3.3872e+00 -4.6493e-01 -3.9667e+00 -1.6586e+00 -1.2503e+00
2 +6.834100773e+02 +6.834100773e+02 +5.296200773e+02 +5.296200773e+02 -1.8744e+00 -4.9669e-01 +1.0358e+00 +3.3278e+00 +3.0180e+00 +1.2449e+00 -3.3282e-01 -4.3430e+00 +5.8065e-01 -3.4356e+00 -4.7143e+00 +7.1380e-01 +4.8313e+00 +2.3092e+00 -6.9278e-01 +3.5582e+00 +2.0020e+00 -1.6849e-01 +8.2068e-01 +1.3883e+00
360 +6.660444008e+02 +6.660444008e+02 +5.122544008e+02 +5.122544008e+02 -3.3511e+00 +1.2197e+00 +2.6440e+00 -2.3025e+00 -2.3843e+00 +4.3734e+00 -3.8205e+00 -2.1097e+00 -9.8318e-01 -3.3220e+00 -1.8408e+00 -3.6405e+00 +6.5046e-01 +1.5648e+00 -1.2549e+00 -1.2651e+00 +3.2152e+00 +7.0841e-01 -4.2092e+00 -3.2239e+00
431 +5.729090293e+02 +5.729090293e+02 +4.191190293e+02 +4.191190293e+02 -4.8588e-01 +1.9900e+00 +2.5813e+00 +6.6942e-02 -2.4982e+00 +1.3093e+00 -3.9595e+00 -2.0209e+00 -2.0108e+00 -2.9593e+00 -1.6654e+00 +4.2358e+00 -3.3528e+00 +2.3434e-01 -4.1507e+00 +4.1694e+00 -3.2296e+00 +1.7138e-01 -2.1644e-02 +4.4655e+00
7153 +5.108234734e+02 +5.108234734e+02 +3.570334734e+02 +3.570334734e+02 -8.6038e-01 +5.9954e-01 +1.0206e+00 -2.9188e+00 +2.1986e+00 +2.2017e+00 -2.0671e+00 -1.6423e+00 -1.8221e+00 -4.6959e+00 -3.4352e+00 +4.3594e+00 -1.2294e+00 -9.4027e-01 +6.7288e-01 +1.7916e+00 +8.4455e-01 +7.2288e-01 +2.0147e-01 +3.8968e+00
10532 +4.902978054e+02 +4.902978054e+02 +3.365078054e+02 +3.365078054e+02 +8.5616e-01 -2.1387e+00 -2.5920e+00 -2.9664e+00 -4.3691e+00 +3.0556e+00 -4.1913e+00 -3.9611e+00 +2.0924e+00 -3.7672e-01 -4.7229e+00 +1.4652e+00 +4.8510e+00 +2.9332e+00 -9.9692e-01 +2.1295e+00 +2.1124e-01 +2.3126e+00 -4.6600e+00 +2.8664e+00
41973 +4.136719903e+02 +4.136719903e+02 +2.598819903e+02 +2.598819903e+02 -1.9983e+00 +2.8195e+00 -4.0870e+00 -3.0338e+00 +1.2576e+00 +3.3661e+00 -2.3827e+00 -2.1157e+00 -1.2344e+00 -4.6530e+00 -3.4726e+00 -1.8703e-01 -8.1700e-02 +9.5509e-01 -2.1338e-01 +4.3948e+00 +3.8438e+00 -3.7907e+00 -3.5697e+00 +4.1462e+00
44082 +3.398241660e+02 +3.398241660e+02 +1.860341660e+02 +1.860341660e+02 -4.7896e+00 +1.3599e+00 -1.2506e-02 -3.8004e+00 -1.2033e+00 +9.9990e-01 -1.8940e+00 -8.0181e-01 -2.7020e+00 -2.9877e+00 -3.2021e+00 +3.1099e+00 -1.1335e+00 +2.4956e+00 -1.8973e+00 +2.9660e+00 +1.3452e+00 -3.9086e+00 -2.0965e+00 +4.5375e+00
2372920 +3.246492835e+02 +3.246492835e+02 +1.708592835e+02 +1.708592835e+02 -3.1823e+00 +1.2856e+00 +7.1207e-01 -1.5515e+00 +3.3615e-01 +4.2104e+00 -1.9182e-01 -4.5268e+00 -9.8726e-01 -4.2023e+00 -3.8804e+00 +4.0090e+00 +2.6780e+00 +3.8598e+00 +1.6050e+00 +4.0526e+00 +4.2659e+00 +1.2463e+00 -4.9053e+00 +1.8314e+00
8535860 +3.176901607e+02 +3.176901607e+02 +1.639001607e+02 +1.639001607e+02 +1.0982e+00 +1.7036e+00 +2.6951e+00 -2.4190e+00 -1.1979e+00 +4.2716e+00 -3.3911e+00 -4.0946e+00 +4.1826e-02 -4.2759e+00 -6.9580e-01 +8.9674e-01 +4.3163e-01 -5.7398e-01 -4.1646e+00 +2.2478e+00 +2.9268e+00 +1.2179e+00 -1.3170e+00 -3.0017e-01
8640775 +3.140803610e+02 +3.140803610e+02 +1.602903610e+02 +1.602903610e+02 -2.1445e+00 +9.1252e-01 -2.7345e-01 -4.7068e+00 +1.5917e+00 +4.0794e+00 -3.4535e+00 -3.0013e+00 -2.0268e+00 -2.4163e+00 -3.4995e+00 +2.3820e+00 -3.5505e+00 +1.2401e-01 -3.2958e+00 +3.9511e+00 +3.3991e+00 +7.0253e-02 -9.3982e-01 -2.7731e-01
14019501 +3.062879560e+02 +3.062879560e+02 +1.524979560e+02 +1.524979560e+02 -4.4015e-01 -2.3841e-01 +4.3166e+00 -4.8437e+00 +1.7677e+00 +1.5567e+00 -2.7386e+00 -2.7756e+00 -4.5071e-01 -3.7588e+00 -3.9787e+00 +3.7390e+00 +1.6564e+00 +3.8968e+00 -8.2949e-01 +3.3126e+00 +4.0523e+00 -3.5114e-01 -1.8942e+00 +4.3902e+00
20775359 +2.827321422e+02 +2.827321422e+02 +1.289421422e+02 +1.289421422e+02 +9.0054e-01 -2.4180e+00 -2.7543e+00 -2.0570e+00 +1.6034e+00 +3.6085e+00 -3.1519e+00 -3.8678e+00 -4.2245e+00 -4.9400e+00 -2.4876e+00 +4.7640e+00 +5.6003e-01 +3.0018e+00 -3.5255e+00 +3.6524e+00 +2.8432e+00 -2.1281e+00 -4.6065e-01 +3.6698e+00
40984423 +2.797945015e+02 +2.797945015e+02 +1.260045015e+02 +1.260045015e+02 -8.5831e-02 +6.5310e-01 -2.8850e-01 -3.7987e+00 -5.5000e-01 +3.8973e+00 -2.8994e+00 -7.1548e-01 -1.8358e+00 -3.4572e+00 -2.9738e+00 +3.1195e+00 +3.2473e+00 +3.4339e+00 -1.0144e+00 +1.4518e+00 +1.6678e+00 -9.3241e-01 -2.7623e+00 +3.9385e+00
71512250 +2.361312209e+02 +2.361312209e+02 +8.234122085e+01 +8.234122085e+01 -1.1314e+00 +5.3448e-01 -3.8297e-01 -4.1445e+00 -1.2326e+00 +2.7889e+00 -2.7729e+00 -2.8797e+00 -3.5486e+00 -3.8751e+00 -2.1700e+00 -2.8959e-01 +1.0949e+00 +1.8028e+00 -2.4730e+00 +1.4959e+00 +2.7075e+00 +1.1004e+00 -1.9655e+00 +1.5830e+00
