% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20 +1.543859114e+02 +1.543859114e+02 -5.721408863e+01 -5.721408863e+01 +4.4084e+00 +5.8708e-01 +2.5155e+00 +3.2791e+00 -2.2328e+00 +1.6233e+00 +4.1117e-01 -3.9822e+00 -2.2925e-01 -3.4879e-01 -4.9918e+00 -3.6524e+00 -3.6498e+00 +4.5086e+00 -4.3660e-01 +4.6086e-01 -1.8772e+00 +3.3744e+00 -4.8672e+00 -3.5273e+00
33 +1.414173959e+02 +1.414173959e+02 -7.018260408e+01 -7.018260408e+01 -1.5034e+00 -8.7024e-01 +3.1792e+00 +6.3814e-01 +8.2671e-01 -1.7884e+00 +2.7082e+00 -2.1587e+00 +2.4723e+00 -2.2171e+00 -3.6042e-02 -1.4226e+00 +4.6974e+00 +2.5241e+00 -4.4628e+00 -2.9008e+00 +1.5128e-01 +1.7893e+00 -5.6172e-01 +2.2896e+00
108 +1.161238938e+02 +1.161238938e+02 -9.547610623e+01 -9.547610623e+01 +9.3279e-01 -3.3065e+00 +1.7206e+00 +1.7542e+00 +4.4085e+00 +2.9470e+00 +2.8187e+00 +2.3877e+00 -3.8014e+00 -1.6269e+00 -1.3885e+00 -1.6739e+00 +2.7104e+00 -2.0781e+00 -4.6685e+00 +2.7853e-01 -1.1497e+00 +3.3908e-01 -1.5155e+00 +1.5758e+00
185 +7.508085566e+01 +7.508085566e+01 -1.365191443e+02 -1.365191443e+02 +1.9875e+00 +2.7041e+00 +2.7511e+00 +2.7191e+00 +2.4498e+00 -2.0287e+00 +3.7569e+00 +4.0143e-01 -2.6666e+00 +6.1284e-01 -2.6762e+00 -3.2113e+00 +3.1779e+00 -7.4397e-01 -3.6064e+00 +4.4582e-01 -2.6973e+00 +2.9824e+00 -1.9940e+00 -1.4078e+00
2731 +5.862542341e+01 +5.862542341e+01 -1.529745766e+02 -1.529745766e+02 +1.5118e+00 +9.6273e-01 +3.4314e+00 +4.6346e+00 +2.5624e+00 +3.9291e+00 +2.1660e-01 -4.2306e+00 -3.1967e-01 +7.5828e-01 -1.4222e+00 +1.7736e+00 +1.4451e-01 +4.2049e+00 -3.3874e+00 -4.9282e+00 -3.5995e+00 +4.2182e+00 -6.2910e-01 +1.5501e+00
38312 +4.288168302e+01 +4.288168302e+01 -1.687183170e+02 -1.687183170e+02 +4.2722e+00 -6.8013e-01 +2.6265e+00 +2.8737e+00 +2.1130e+00 +3.9016e-01 +3.4863e+00 -2.1891e+00 -2.0056e-01 +1.7417e+00 -1.9743e+00 +1.4205e-01 +2.0144e+00 -2.0390e+00 -4.4665e+00 -2.8380e+00 -3.4070e+00 +2.0700e+00 -4.9719e+00 +1.9338e+00
2566044 +3.683789923e+01 +3.683789923e+01 -1.747621008e+02 -1.747621008e+02 +2.1415e+00 -6.0779e-01 +3.4015e+00 +4.9412e+00 +1.9154e+00 +1.9251e+00 +3.2127e+00 -3.5962e+00 -2.5446e+00 +3.2906e+00 +3.2423e-01 -8.8889e-01 +1.6282e+00 +4.7067e-02 -1.9138e+00 -4.4877e+00 -1.8803e+00 +3.1796e+00 -1.0457e+00 +4.1062e+00
2603479 +2.449926946e+01 +2.449926946e+01 -1.871007305e+02 -1.871007305e+02 +3.5584e+00 +4.7783e-01 +3.9631e+00 +4.3208e+00 +4.4256e+00 +2.3081e+00 +1.2275e+00 +3.1633e-01 -1.3705e+00 +2.5836e+00 -3.0860e-01 -3.3686e+00 +8.6950e-01 +2.8374e-01 -4.1572e+00 -4.4789e+00 -3.1024e+00 +3.4626e+00 -1.1645e+00 +2.5698e+00
5447778 +2.319055749e+01 +2.319055749e+01 -1.884094425e+02 -1.884094425e+02 +2.7787e+00 +4.2219e-01 +7.3426e-01 +4.1535e+00 +2.4354e+00 +1.7623e+00 +1.1453e+00 -2.4235e+00 -5.2821e-01 +4.0102e+00 -1.6284e+00 -3.0395e+00 +1.0360e+00 -1.5481e+00 -3.9384e+00 -4.0534e+00 -3.7593e+00 +2.7326e+00 -4.4118e+00 +2.8728e+00
128928827 +2.075945680e+01 +2.075945680e+01 -1.908405432e+02 -1.908405432e+02 +3.8624e-01 +2.1868e+00 +3.1808e+00 +3.4534e+00 +3.1581e+00 +2.4112e+00 +1.1146e+00 -3.1535e+00 -9.4468e-01 +1.7307e+00 +4.8719e-01 -9.8471e-01 +2.8817e-01 -2.0762e+00 -3.3181e+00 -3.8693e+00 -3.0419e+00 +3.0276e+00 -1.1633e+00 +9.2826e-01
194967389 +2.038578847e+01 +2.038578847e+01 -1.912142115e+02 -1.912142115e+02 -3.3982e-02 +2.6515e+00 +2.5258e+00 +3.8440e+00 +2.7498e+00 +2.6131e+00 -2.4432e-01 -2.7565e+00 -1.8712e+00 +2.7660e+00 -9.1351e-01 -2.4824e+00 -7.4929e-01 +1.2423e+00 -4.3782e+00 -2.3856e+00 -4.1545e+00 +4.0364e+00 -1.2498e+00 +8.5556e-01
% function evaluation | noise-free fitness - Fopt (-1.188600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.756095949e+02 +2.756095949e+02 +1.567495949e+02 +1.567495949e+02 -1.5058e+00 +1.3111e+00 -4.2246e+00 +1.1281e-01 +4.4349e+00 -2.9687e+00 +1.5759e-01 -1.3354e+00 -4.2040e-01 -1.3423e+00 +2.9315e+00 -1.7794e+00 -1.0030e+00 -4.3032e+00 +7.1161e-01 +4.5791e+00 -1.9384e+00 +2.6744e+00 +4.9692e+00 +3.5279e+00
4 +1.403041410e+02 +1.403041410e+02 +2.144414100e+01 +2.144414100e+01 -1.1239e+00 -2.7457e+00 +5.5586e-01 -3.3537e-02 +3.1365e+00 +1.2789e+00 +3.3894e+00 +3.4439e+00 +1.2368e-01 -1.0654e+00 -3.3313e+00 -3.1928e+00 -5.2829e-01 -1.9156e+00 +3.5608e+00 +3.1511e+00 +3.2431e+00 +2.6745e+00 +1.4643e+00 -1.3824e+00
31 +1.203944976e+02 +1.203944976e+02 +1.534497574e+00 +1.534497574e+00 +1.0437e+00 +2.9263e+00 -2.0343e+00 +2.6656e+00 -1.5814e+00 +1.8502e-01 +2.8688e+00 +3.0769e+00 +2.1801e+00 -5.0243e-01 +4.1645e+00 -2.1086e+00 -2.8367e+00 +4.1825e+00 -3.8339e-01 -2.3568e+00 -1.4121e+00 +2.9079e-01 +1.8924e+00 -8.3131e-01
94 +9.675147287e+01 +9.675147287e+01 -2.210852713e+01 -2.210852713e+01 -9.3011e-01 +9.6485e-03 +3.6088e+00 +4.4207e-01 -1.1228e+00 -1.2103e+00 -1.5279e+00 +3.5571e-01 +9.1342e-01 -2.1644e+00 -3.6511e+00 +1.7050e-02 -2.3890e+00 +3.9100e+00 -6.3696e-01 +9.1998e-01 -1.7934e+00 +1.0875e+00 +9.9551e-01 -1.5559e+00
187 +9.434487066e+01 +9.434487066e+01 -2.451512934e+01 -2.451512934e+01 -3.0177e+00 -8.0438e-01 +3.2275e-01 -2.7282e+00 -4.2863e+00 +1.8345e+00 -2.8418e+00 -1.1428e+00 +3.7007e+00 -1.8338e+00 -2.1802e+00 -4.7233e+00 +2.6996e+00 +1.9398e-01 +2.5961e+00 -2.5864e+00 -2.0699e+00 +2.0766e+00 +3.4794e+00 +3.3755e-01
231 +8.045893078e+01 +8.045893078e+01 -3.840106922e+01 -3.840106922e+01 +1.6567e+00 -1.7224e+00 +4.9643e+00 +2.0123e+00 -3.0461e+00 +3.9946e+00 +3.5575e+00 +1.5750e+00 +3.6392e+00 -7.8101e-01 -2.5445e+00 -4.6567e+00 -4.0754e+00 +1.6651e+00 +1.6959e+00 -2.2522e-01 -9.2335e-01 +4.3399e+00 +9.4565e-01 +4.7789e+00
268 +7.463561784e+01 +7.463561784e+01 -4.422438216e+01 -4.422438216e+01 +1.7641e+00 -2.2787e+00 +8.9840e-01 -8.3828e-01 +1.2603e-01 +1.8222e+00 -1.5554e+00 -1.2055e+00 +4.2749e+00 +2.3066e+00 -2.8320e+00 -2.9339e+00 -3.3093e+00 +3.6083e+00 +2.9690e+00 -4.8083e+00 -7.5814e-01 +4.0629e+00 +1.2902e+00 +1.7293e+00
2580 +6.924207212e+01 +6.924207212e+01 -4.961792788e+01 -4.961792788e+01 -1.8022e+00 -4.7540e+00 +2.8800e+00 +2.4552e-01 -4.8423e+00 +2.3109e+00 -2.8052e-02 +4.3184e+00 +4.8086e+00 -2.9578e-02 -4.0976e+00 -3.0326e+00 -1.7801e+00 -1.2387e+00 +1.5482e+00 -4.2708e+00 -7.9041e-02 +4.6146e+00 +5.9794e-01 +1.0628e+00
15624 +6.449203145e+01 +6.449203145e+01 -5.436796855e+01 -5.436796855e+01 -1.9260e+00 +2.6237e+00 +3.4719e+00 +8.8561e-01 -4.3243e+00 +1.2236e+00 +1.3631e-01 +3.5037e-01 +9.5762e-01 +8.1457e-01 -2.2072e+00 -4.8806e+00 -3.6778e-01 +4.7758e-01 -9.8641e-01 -1.8939e+00 -2.4195e+00 +2.8300e+00 +3.6576e+00 +3.4134e+00
41677 +5.907446223e+01 +5.907446223e+01 -5.978553777e+01 -5.978553777e+01 +2.1695e+00 +1.5210e+00 -5.0266e-01 +8.7076e-01 -3.1694e+00 +2.6178e+00 +8.1590e-02 +2.3181e+00 +1.9742e+00 -2.2178e+00 -3.9891e+00 -1.5936e+00 -3.8148e+00 +4.2874e+00 +3.5076e+00 -1.7690e+00 -1.4984e+00 +4.7472e+00 +9.5355e-01 -2.1802e+00
64721 +5.765321683e+01 +5.765321683e+01 -6.120678317e+01 -6.120678317e+01 +2.6889e+00 +1.9768e+00 +5.4085e-01 -1.4053e+00 -1.8206e+00 -2.2704e+00 +1.4423e+00 +4.5179e+00 +2.4318e-01 +1.7826e+00 -4.7539e+00 -1.6270e+00 -1.9812e+00 +3.7319e+00 -2.5433e-01 -3.2196e+00 +3.4822e-01 +4.8091e+00 +4.3287e+00 +8.9343e-01
69192 +5.719051530e+01 +5.719051530e+01 -6.166948470e+01 -6.166948470e+01 +4.0762e-01 -2.3130e+00 +9.5451e-01 -1.8197e+00 -4.2503e+00 -7.2678e-01 +1.6439e+00 +4.6484e+00 +9.9032e-01 -1.6920e+00 +4.1023e-01 -1.1468e+00 -1.7159e+00 +2.4048e+00 +1.6594e+00 -2.4474e+00 +5.9644e-01 -6.7101e-01 +4.7713e+00 +9.6077e-01
179207 +5.229206721e+01 +5.229206721e+01 -6.656793279e+01 -6.656793279e+01 +2.2898e+00 -2.4951e+00 +1.3923e+00 -1.5507e+00 -1.5134e+00 -3.7240e-01 +2.8010e+00 +1.2461e+00 -3.6835e-01 -1.0184e+00 -1.3499e+00 -3.7973e+00 -2.9196e+00 +3.3167e-01 +7.7170e-01 -1.6537e+00 -2.4242e+00 +4.9097e+00 +1.4815e+00 +3.1605e+00
405160 +4.679441103e+01 +4.679441103e+01 -7.206558897e+01 -7.206558897e+01 -3.0588e-01 +7.7397e-01 -1.6791e+00 -3.6480e+00 -2.6797e+00 +6.0514e-01 +1.4312e+00 +2.7979e+00 +1.9492e+00 -1.3791e+00 -2.7196e+00 -1.8332e+00 -3.8127e-01 +1.3984e+00 +3.3471e+00 +1.5482e+00 -2.1996e+00 +2.8167e+00 +4.3372e+00 -3.9982e-01
755164 +4.506317608e+01 +4.506317608e+01 -7.379682392e+01 -7.379682392e+01 -1.4349e+00 -1.4063e+00 -7.8837e-01 -3.6574e+00 -3.2629e+00 +1.1424e+00 +2.7831e+00 +3.4022e+00 +4.5798e+00 +2.0919e+00 -1.0951e+00 -3.0952e+00 -3.1826e+00 +2.9251e+00 +2.7397e-01 -2.1868e+00 +8.3621e-01 +4.9095e+00 +3.2903e+00 -2.2372e+00
1834935 +3.958663840e+01 +3.958663840e+01 -7.927336160e+01 -7.927336160e+01 -2.4088e+00 -1.2694e+00 +7.3395e-02 -2.3335e+00 -3.9650e+00 +6.8473e-01 +8.1296e-01 +3.3554e+00 +3.9379e+00 +6.1185e-02 -2.5860e+00 -3.5471e+00 +1.0323e+00 +3.0501e+00 +8.9044e-01 -9.7223e-01 +6.4494e-01 +2.8861e+00 +1.6777e+00 -1.8342e-01
3294144 +3.676258013e+01 +3.676258013e+01 -8.209741987e+01 -8.209741987e+01 +1.9946e+00 +1.3125e+00 +5.3710e-01 -1.5669e+00 -2.6164e+00 +3.2834e+00 +3.5648e+00 +1.8894e+00 +1.3398e-01 -9.1266e-01 -2.9236e+00 -3.8254e+00 -2.5768e+00 +2.6815e+00 +3.6380e+00 -2.9558e+00 -2.1584e+00 +4.4378e+00 +2.5177e+00 -2.3193e-01
5680908 +2.826772201e+01 +2.826772201e+01 -9.059227799e+01 -9.059227799e+01 +1.5626e+00 -5.9886e-01 +2.9424e+00 -9.2306e-01 -2.4784e+00 +3.4011e+00 +1.7799e+00 +2.7835e+00 +3.4163e+00 +6.5177e-01 -2.8500e-01 -2.6451e+00 -2.5326e+00 +3.0954e+00 -2.3119e-01 -1.1034e+00 +2.3381e-01 +3.4764e+00 +3.1228e+00 +7.3272e-01
56293872 +2.502888666e+01 +2.502888666e+01 -9.383111334e+01 -9.383111334e+01 -1.9692e+00 -2.1881e+00 +1.3257e+00 +4.5530e-01 -4.3892e+00 +8.7710e-01 +2.8246e+00 +3.3403e+00 +3.0263e+00 +3.2547e-01 -3.9566e+00 -2.7213e+00 -2.7641e+00 +2.5367e+00 +1.7570e-01 -1.9470e+00 -1.2864e+00 +3.8124e+00 +4.4443e+00 -5.9502e-01
173096224 +2.356280379e+01 +2.356280379e+01 -9.529719621e+01 -9.529719621e+01 +1.6825e+00 -1.4387e-01 +2.3304e-01 -1.6203e+00 -2.6582e+00 +2.7153e+00 +1.4761e+00 +3.7035e+00 +8.0879e-01 -1.3231e-01 -4.1232e+00 -3.9285e+00 -4.9242e+00 +2.2579e+00 +3.5304e+00 -1.0542e+00 -5.5407e-01 +2.7682e+00 +3.7157e+00 +1.0074e+00
