% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3 +3.589430188e+05 +3.589430188e+05 +3.579430188e+05 +3.579430188e+05 +4.9479e-01 -8.1040e-01 -1.6167e+00 -3.6765e+00 +5.3363e-01 +3.0634e+00 -2.8574e+00 -2.1692e+00 +1.3505e+00 -3.0405e+00 -1.9084e+00 -3.8985e+00 -4.8201e+00 -3.4929e+00 -4.8812e+00 +9.7325e-01 +5.8992e-01 -2.5509e+00 -6.7726e-01 +4.6181e+00
6 +3.165458243e+05 +3.165458243e+05 +3.155458243e+05 +3.155458243e+05 -2.4482e+00 +4.7118e+00 -2.2102e+00 +2.0997e+00 +2.5489e+00 -2.4750e+00 +3.4215e+00 +2.2350e+00 -2.9119e+00 +3.6481e+00 -4.2665e+00 +1.7390e+00 +5.4367e-01 -2.2700e+00 -2.2989e+00 -2.9629e+00 +6.8127e-01 -2.2912e+00 +1.8088e+00 +1.8982e+00
12 +1.813435065e+05 +1.813435065e+05 +1.803435065e+05 +1.803435065e+05 -1.6575e+00 +4.3204e+00 +3.7789e+00 -4.7456e+00 -4.7319e+00 +1.2779e+00 -3.9907e+00 +9.9957e-01 -3.0102e+00 +1.0447e+00 -1.7969e+00 -1.9596e+00 +2.0637e+00 +1.9261e-01 +4.7430e-01 +3.8183e+00 -3.6496e+00 -3.9384e+00 +3.1610e+00 -2.4301e+00
27 +1.402553667e+05 +1.402553667e+05 +1.392553667e+05 +1.392553667e+05 -2.9905e+00 +2.7260e+00 -2.0743e+00 +2.0283e+00 -3.7910e+00 -1.1366e+00 +3.7157e-01 -1.6174e+00 +1.2457e+00 -2.3534e-01 -3.6753e+00 +4.9760e+00 +4.1151e-01 -9.8600e-01 -3.0747e+00 +3.2070e+00 -1.3613e+00 +2.7472e+00 -1.2288e+00 -4.8871e+00
56 +1.344586754e+05 +1.344586754e+05 +1.334586754e+05 +1.334586754e+05 -2.0617e+00 +2.8359e-01 -3.9107e+00 -5.0319e-01 +1.2044e+00 -4.7921e+00 -4.1746e-01 +2.7668e+00 +1.8002e+00 -3.1011e+00 +2.9584e+00 +3.0205e+00 +9.8024e-01 -4.2492e-02 -1.3192e+00 +3.2732e+00 +1.9630e+00 -3.5531e+00 +3.5307e+00 +3.5408e+00
217 +1.219885468e+05 +1.219885468e+05 +1.209885468e+05 +1.209885468e+05 -2.5735e+00 +4.5166e+00 +4.7845e+00 +2.1780e+00 +4.6612e-02 -1.8683e+00 -1.7130e+00 +1.5075e+00 -2.1932e-01 -5.0762e-01 +2.7046e-01 +1.8858e+00 +3.8069e+00 +2.6341e+00 +3.4545e-02 -2.7774e+00 +6.4001e-01 -2.7199e+00 -1.6727e+00 +4.0329e+00
237 +9.069554488e+04 +9.069554488e+04 +8.969554488e+04 +8.969554488e+04 +1.1300e+00 -1.6321e+00 +3.0384e+00 -1.5057e-01 -1.9644e+00 -1.1752e+00 -2.7439e+00 +3.9646e+00 +2.0461e+00 -2.3366e+00 +5.2477e-01 +8.2714e-01 +9.8581e-01 +2.7143e+00 -3.1567e+00 -4.2518e+00 +3.0789e+00 +7.3528e-02 +5.8535e-01 -1.1989e+00
403 +8.491722024e+04 +8.491722024e+04 +8.391722024e+04 +8.391722024e+04 -1.5578e+00 +4.1294e+00 +3.3538e+00 +1.6773e+00 -4.0366e+00 -4.6402e+00 -2.9349e+00 +4.4926e+00 +3.3715e+00 +1.5395e+00 -1.0650e+00 +9.7299e-01 -2.3791e+00 -2.4040e+00 -4.8043e+00 +1.4040e+00 +3.3285e-01 -3.0205e+00 +2.5703e+00 -3.3021e+00
3029 +4.815924821e+04 +4.815924821e+04 +4.715924821e+04 +4.715924821e+04 +3.0717e-01 +3.8500e+00 -3.0044e-01 +4.2621e-01 -3.2179e+00 +1.3811e-01 -3.8009e+00 +2.9428e+00 +3.8715e-01 +8.5855e-01 +3.2950e+00 +1.4800e+00 -1.9056e+00 +7.8379e-01 -4.9177e+00 -9.4604e-01 -1.9669e+00 +2.3981e-01 -3.7609e-01 -4.2728e+00
11818 +3.592003422e+04 +3.592003422e+04 +3.492003422e+04 +3.492003422e+04 +2.1059e+00 +2.8428e+00 +4.0013e-01 -3.2836e+00 -7.4657e-01 -9.1155e-01 +5.7699e-01 +3.3868e+00 +8.8561e-01 +1.3056e+00 -1.6237e-02 +2.2138e+00 +2.8520e+00 -6.1476e-01 -3.3541e+00 +1.9128e+00 +1.0675e+00 -1.3453e+00 +2.7683e+00 -2.5362e+00
17355 +3.160432468e+04 +3.160432468e+04 +3.060432468e+04 +3.060432468e+04 -1.1903e+00 -4.9375e-01 -1.5337e-01 -1.6437e+00 -2.4571e+00 -3.2475e+00 +2.2296e+00 +3.7551e+00 -1.6589e+00 -1.8986e+00 +2.8733e+00 +2.5145e+00 -2.0987e+00 -1.5477e+00 -4.7628e+00 +3.4595e-02 -1.0730e-02 -6.5558e-01 +2.9334e+00 -2.8991e+00
18687 +1.772682080e+04 +1.772682080e+04 +1.672682080e+04 +1.672682080e+04 -1.0724e+00 +1.5595e+00 +1.7380e+00 -2.7230e+00 -4.1712e+00 -1.1567e+00 +2.5544e+00 -1.4036e+00 -7.8715e-02 -2.9045e-01 +2.5431e+00 +3.8301e+00 +1.1047e+00 -1.4151e+00 -2.9332e+00 +2.3472e+00 +3.9486e-01 -2.3475e+00 -1.8613e+00 +3.3578e+00
729233 +1.610794392e+04 +1.610794392e+04 +1.510794392e+04 +1.510794392e+04 -1.0390e+00 +2.1336e+00 -8.4262e-01 -4.3082e+00 -6.6731e-01 -2.4218e-01 -6.7566e-01 +2.4589e-01 +1.8038e-01 -1.1504e+00 -2.1152e-02 +1.4963e+00 -3.3094e-01 +6.4198e-01 -2.7996e+00 -1.3794e+00 -1.8738e+00 -9.7991e-01 +1.0388e+00 -3.5849e+00
2243518 +1.197534831e+04 +1.197534831e+04 +1.097534831e+04 +1.097534831e+04 -2.0710e-01 -8.0481e-01 -1.7089e+00 +3.8387e-01 -3.3564e+00 -4.0366e+00 -5.0299e-01 +1.9971e+00 -1.4640e+00 +9.9055e-03 -7.9184e-01 +3.6928e+00 -6.7784e-01 -1.0369e+00 -3.1576e+00 -1.2730e-01 -2.8660e-01 -9.9124e-01 +1.5548e+00 -4.0009e-01
17729833 +1.067696254e+04 +1.067696254e+04 +9.676962538e+03 +9.676962538e+03 -1.9572e+00 +2.1003e+00 -3.9178e-01 -2.8340e+00 -1.9635e+00 -4.2183e+00 -3.8690e-01 -1.9978e+00 -9.5168e-01 -1.8898e+00 +2.2398e+00 +3.4339e+00 +1.3737e-01 -1.3389e+00 -3.4962e+00 +2.5612e-01 -4.9181e-01 +7.9547e-02 +1.7778e+00 -1.6847e+00
31840005 +7.256919845e+03 +7.256919845e+03 +6.256919845e+03 +6.256919845e+03 -1.3881e+00 +1.3284e+00 +2.3125e+00 -1.5642e+00 -3.4266e+00 -2.9904e+00 -2.7787e-02 +1.3606e+00 +9.5592e-01 +7.0992e-01 +2.3579e+00 +2.8938e+00 -2.9834e-01 -5.1392e-01 -2.7417e+00 +2.9407e+00 +4.4871e-02 -2.4025e+00 +2.8580e+00 +2.3768e+00
113240814 +6.951593386e+03 +6.951593386e+03 +5.951593386e+03 +5.951593386e+03 -1.2052e+00 +3.3025e+00 +1.6580e+00 -3.1326e+00 -2.8005e+00 -2.2024e+00 +1.4681e+00 +1.9704e+00 +6.3965e-01 -1.0170e+00 +9.2361e-01 +7.0977e-01 +1.8352e-01 -2.0494e+00 -1.7223e+00 +7.6748e-01 -2.0020e-01 -3.2414e+00 +2.3459e+00 -9.6323e-01
% function evaluation | noise-free fitness - Fopt (-1.720700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.860120300e+05 +3.860120300e+05 +3.858399600e+05 +3.858399600e+05 +1.5024e-01 +5.2523e-01 +3.3803e+00 -2.6405e+00 +3.9463e+00 -9.2502e-01 -4.6863e-01 -2.8639e+00 -1.4512e+00 -3.9678e+00 -3.6083e+00 +3.5529e+00 -1.1278e+00 -4.8058e+00 +1.8665e+00 -2.7923e+00 -3.9085e+00 +2.3042e+00 -4.3519e+00 -1.4421e+00
4 +3.513913938e+05 +3.513913938e+05 +3.512193238e+05 +3.512193238e+05 +2.2045e+00 -4.9844e+00 +3.9884e+00 -1.2664e+00 -2.3876e+00 +2.1336e+00 +2.3942e-01 -2.0648e+00 -3.8729e+00 -2.0983e+00 +2.9792e+00 -5.7653e-01 -3.3872e+00 +4.0783e+00 -3.9760e+00 +2.6783e+00 -1.9123e+00 -2.7006e+00 -3.6637e+00 +4.4028e+00
17 +2.228775542e+05 +2.228775542e+05 +2.227054842e+05 +2.227054842e+05 +1.1890e+00 +2.0414e+00 +4.8099e+00 +7.9534e-02 +3.0168e+00 -4.9973e+00 -2.8171e+00 -2.4679e+00 +4.0333e+00 -1.9502e+00 -4.1711e+00 -7.3179e-01 -1.5111e-01 -1.6838e-01 +3.1363e+00 +8.5760e-01 +1.7886e+00 +2.6170e+00 +1.0929e+00 +3.1915e+00
50 +1.854287650e+05 +1.854287650e+05 +1.852566950e+05 +1.852566950e+05 +4.1127e+00 +4.8061e+00 +4.0106e+00 +2.2342e+00 +5.1332e-01 -2.4539e+00 +3.2615e+00 -1.7412e+00 +1.9398e+00 -3.0950e+00 -1.5482e+00 -1.4256e+00 -4.2835e+00 +1.0523e+00 -2.7239e+00 +1.2881e+00 +2.2055e+00 +4.5850e+00 -1.8935e+00 +6.0229e-02
53 +1.731440066e+05 +1.731440066e+05 +1.729719366e+05 +1.729719366e+05 +3.6977e+00 +1.2846e+00 +2.0406e+00 -1.8224e+00 -3.4539e+00 +2.3028e+00 -3.2344e+00 +3.7034e+00 -5.2207e-01 -6.3352e-03 -2.9512e+00 +1.3976e-01 +2.2827e+00 -3.3499e+00 -5.7833e-01 -1.6244e+00 -3.5870e+00 +2.3962e+00 -1.1796e-01 -2.1660e+00
77 +1.562135744e+05 +1.562135744e+05 +1.560415044e+05 +1.560415044e+05 +2.2455e+00 -1.0226e+00 +2.8528e+00 -1.3688e+00 -2.4838e+00 +3.1800e+00 -1.5325e+00 +2.1573e+00 +1.3454e-01 -1.7864e+00 -3.7119e+00 +7.2157e-02 -1.5089e+00 -1.3904e+00 -9.8304e-01 -3.7445e+00 -8.7455e-01 -2.4836e+00 -2.8483e+00 +2.3264e+00
94 +6.682105118e+04 +6.682105118e+04 +6.664898118e+04 +6.664898118e+04 -4.7178e-01 -3.0763e+00 +7.5317e-01 -1.6918e+00 -9.0675e-01 +6.7689e-01 -1.5457e+00 -6.9520e-01 +2.7448e+00 -4.2517e+00 -4.4840e+00 -1.8872e+00 -3.7539e-01 -3.7958e+00 -1.8282e+00 -3.3564e+00 +7.6597e-01 -1.6535e-01 -7.0673e-01 -1.6451e+00
1174 +5.545616597e+04 +5.545616597e+04 +5.528409597e+04 +5.528409597e+04 +2.6449e+00 -1.4612e+00 +4.3926e+00 -7.3566e-01 +1.0775e+00 -3.5394e+00 -1.1045e+00 -9.1006e-01 -2.4148e+00 -1.0998e+00 -1.1118e-01 -1.0764e+00 -1.8931e+00 +3.1211e+00 -4.2961e+00 +8.8849e-01 -1.7184e+00 +1.1333e+00 -8.6343e-01 +1.1354e+00
1847 +1.560610861e+04 +1.560610861e+04 +1.543403861e+04 +1.543403861e+04 -2.3724e-01 +8.9479e-01 +3.3515e+00 -9.8938e-01 +1.0273e-01 +6.7522e-02 -3.6919e-01 -2.4779e+00 -1.1505e+00 -4.5564e+00 -4.9543e+00 -2.3734e+00 +1.0047e+00 +1.2988e-01 +2.3944e-01 +1.0534e+00 -1.8720e-01 +3.4049e+00 -1.6218e+00 +4.5641e+00
447659 +1.499809994e+04 +1.499809994e+04 +1.482602994e+04 +1.482602994e+04 -5.4844e-01 +5.3843e-02 +3.3873e+00 -4.4538e+00 +1.6614e-01 -6.0976e-01 +4.1561e+00 -8.4450e-01 +3.8352e-02 -3.2384e+00 -2.4510e+00 -1.9630e+00 +5.1486e-01 +1.6020e-01 -1.5670e+00 -1.2742e+00 -2.3947e+00 +3.0090e+00 -1.1028e-01 +1.6192e+00
2829182 +1.137993624e+04 +1.137993624e+04 +1.120786624e+04 +1.120786624e+04 +5.9447e-01 -3.9999e-01 +3.0882e+00 -1.5335e+00 -7.1277e-01 +4.5625e-02 +3.8670e+00 +6.8495e-01 +1.3129e+00 -3.5317e+00 -1.7383e+00 -3.5609e+00 -1.1378e+00 +2.8585e-02 -3.0621e+00 +1.5959e-01 -2.1411e+00 +2.9495e+00 -4.9857e+00 +3.8521e+00
9079339 +9.548060919e+03 +9.548060919e+03 +9.375990919e+03 +9.375990919e+03 +1.9115e+00 -3.1132e+00 +2.3212e+00 -3.2244e+00 +5.6413e-01 -9.2241e-01 +1.3309e+00 -3.7810e-01 +2.4776e-01 -4.5029e+00 -3.8358e+00 -4.9206e+00 -1.6085e-01 -9.8738e-01 -2.3024e+00 +2.4157e-01 +2.4878e-01 +3.5341e+00 -3.4217e+00 +2.9765e+00
17478630 +8.021400169e+03 +8.021400169e+03 +7.849330169e+03 +7.849330169e+03 +1.4767e+00 -1.4874e+00 +3.5857e+00 -1.5854e+00 -2.0816e+00 +4.3381e-01 +6.1060e-01 +5.5407e-01 +1.0340e+00 -3.2629e+00 -3.9403e+00 -2.7453e+00 +2.9816e-01 -6.3213e-01 -1.4210e+00 -1.9972e+00 -5.6235e-01 +1.7520e-01 -3.1400e+00 -2.3849e+00
43183130 +6.636139293e+03 +6.636139293e+03 +6.464069293e+03 +6.464069293e+03 -8.1522e-01 -2.3139e-01 +3.2882e+00 -1.4188e+00 +6.0146e-01 -1.7990e+00 +9.7835e-01 +1.6482e+00 -3.9311e-01 -3.6659e+00 -2.6403e+00 -3.8235e+00 +4.6479e-01 +2.2364e-01 -1.5321e+00 +4.7841e-02 -2.8375e+00 +2.3782e+00 -2.2400e+00 -1.3383e+00
85960790 +3.835879370e+03 +3.835879370e+03 +3.663809370e+03 +3.663809370e+03 +1.1132e+00 +4.3267e-01 +3.6457e+00 -1.5222e+00 +1.1057e+00 -4.0723e-01 +2.8989e+00 +3.1857e-01 -1.2794e+00 -4.2296e+00 -3.9224e+00 -1.6616e+00 -3.7189e-01 -7.9229e-01 -2.1560e+00 -1.9094e+00 -2.0101e+00 +3.5291e+00 -1.3123e+00 -1.4905e+00
